Code,Disease Name,Avg Price (INR),Claim Count,Fraud Rate
9136,Foreign body forearm,158.0,35,37.14
4220,Ac myocardit in oth dis,157.86,14,14.29
24960,Sec DM neuro nt st uncn,157.64,89,39.33
68600,Pyoderma NOS,157.61,71,33.8
78863,Urgency of urination,157.57,103,30.1
7310,Osteitis deformans NOS,157.56,41,46.34
V1651,Family hx-kidney malig,157.44,39,38.46
7861,Stridor,157.3,37,32.43
V424,Bone transplant status,157.11,38,31.58
78449,Voice/resonance dis NEC,157.06,51,41.18
71817,Loose body-ankle,157.0,50,38.0
V503,Ear piercing,157.0,20,45.0
30009,Anxiety state NEC,156.9,42,30.95
71870,Dev dislocat jt site NOS,156.82,44,38.64
88023,Open wnd up arm w tendon,156.8,25,48.0
7989,Unattended death,156.76,37,35.14
34581,Epilepsy NEC w intr epil,156.62,65,32.31
99981,Extravstn vesicant chemo,156.36,11,27.27
71984,Joint dis NEC-hand,156.27,51,27.45
4778,Allergic rhinitis NEC,156.21,29,24.14
31539,Speech/language dis NEC,156.15,13,46.15
6102,Fibroadenosis of breast,156.12,139,38.85
2829,Hered hemolytic anem NOS,156.08,306,34.64
71937,Palindrom rheum-ankle,155.92,71,29.58
71917,Hemarthrosis-ankle,155.9,39,43.59
V8389,Genetic carrier stat NEC,155.45,22,40.91
6229,Noninflam dis cervix NOS,155.45,11,54.55
V463,Wheelchair dependence,155.45,22,40.91
V0752,Use aromatase inhibitors,155.2,25,28.0
78869,Oth abnormalt urination,155.09,108,33.33
3452,Petit mal status,155.0,74,32.43
38001,Ac perichondritis pinna,155.0,22,31.82
V499,Probl influ health NOS,155.0,20,40.0
36521,Intermit angl-clos glauc,155.0,18,33.33
60885,"Stricture, male gen orgn",155.0,16,62.5
71638,Climact arthritis NEC,154.86,35,34.29
9142,Blister hand,154.52,31,48.39
78865,Straining on urination,154.46,92,45.65
V8742,Hx monoclonal drug thrpy,154.38,32,37.5
78053,Hypersom w slp apnea NOS,154.33,30,43.33
V5489,Orthopedic aftercare NEC,154.23,418,34.93
5952,Chronic cystitis NEC,154.23,345,33.33
V1589,Hx-health hazards NEC,154.1,39,33.33
V641,No proc/contraindication,153.93,28,28.57
81393,Fx radius w ulna NOS-opn,153.64,11,9.09
2441,Postablat hypothyr NEC,153.37,169,40.83
53341,Chr peptic ulc w hem-obs,153.33,36,33.33
V414,Voice production problem,153.16,38,28.95
33523,Pseudobulbar palsy,153.08,13,23.08
34570,Epil par cont w/o int ep,153.02,53,39.62
8900,Open wound of hip/thigh,152.96,27,25.93
71811,Loose body-shlder,152.83,46,30.43
30983,Adjust react-withdrawal,152.78,18,38.89
78821,Incmplet bldder emptying,152.72,103,38.83
V122,Diagnosis V122,152.69,26,42.31
78862,Slowing urinary stream,152.64,125,36.0
88010,Open wnd shoulder-compl,152.63,19,36.84
6014,Prostatitis in oth dis,152.4,25,36.0
V1586,Hx-contact/exposure lead,152.38,21,23.81
V460,Dependence on aspirator,152.31,26,38.46
05811,Roseola infant d/t HHV-6,152.0,10,30.0
V8534,"BMI 34.0-34.9,adult",152.0,30,46.67
25631,Premature menopause,151.98,91,32.97
79391,Image test incon d/t fat,151.82,33,48.48
5283,Cellulitis/abscess mouth,151.67,12,16.67
6851,Pilonidal cyst w/o absc,151.39,79,36.71
71656,Polyarthritis NOS-l/leg,151.3,54,38.89
71919,Hemarthrosis-mult jts,151.28,47,46.81
79571,Nonspcf serlgc evdnc hiv,151.22,49,42.86
V145,Hx-narcotic allergy,151.2,25,32.0
42290,Acute myocarditis NOS,151.0,10,20.0
71826,Pathol dislocat-l/leg,150.96,52,40.38
88012,Open wound axilla-compl,150.86,35,20.0
71605,Kaschin-beck dis-pelvis,150.65,46,30.43
V8537,"BMI 37.0-37.9,adult",150.61,33,39.39
36565,Glaucoma w ocular trauma,150.57,35,40.0
38861,Cerebrosp fluid otorrhea,150.53,19,10.53
4564,Scrotal varices,150.38,52,40.38
71624,Allerg arthritis-hand,150.32,62,41.94
2739,Dis plas protein met NOS,150.31,32,28.12
25542,Mineralcorticoid defcnt,150.0,15,53.33
V148,Hx-drug allergy NEC,150.0,32,40.62
32721,Prim central sleep apnea,150.0,35,34.29
0203,Primary pneumonic plague,150.0,28,35.71
38016,Chr inf otit externa NEC,150.0,16,31.25
8940,Open wound of leg NEC,149.2,25,40.0
78342,Delayed milestones,149.13,23,39.13
61689,"Inflm cerv,vag,vulva NEC",149.0,10,30.0
2199,Benign neo uterus NOS,148.75,16,25.0
V8801,Acq absnce cervix/uterus,148.75,24,33.33
71858,Ankylosis-joint NEC,148.67,45,31.11
4739,Chronic sinusitis NOS,148.64,140,35.0
31382,Identity disorder,148.6,43,39.53
5954,Cystitis in oth dis,148.42,310,36.13
9085,Late eff FB in orifice,148.33,12,41.67
71938,Palindrom rheum-jt NEC,148.09,47,40.43
0729,Mumps uncomplicated,148.0,10,50.0
V592,Bone donor,147.83,23,52.17
1119,Dermatomycosis NOS,147.73,22,40.91
71958,Jt stiffness NEC-oth jt,147.66,47,44.68
2588,Polyglandul dysfunc NEC,147.6,25,36.0
3005,Neurasthenia,147.39,46,34.78
7913,Myoglobinuria,147.16,102,41.18
9162,Blister hip & leg,146.88,16,37.5
71600,Kaschin-beck dis-unspec,146.88,48,33.33
71915,Hemarthrosis-pelvis,146.86,51,37.25
7851,Palpitations,146.7,1457,38.3
31501,Alexia,146.67,12,50.0
25639,Ovarian failure NEC,146.09,92,45.65
28249,Thalassemia NEC,145.95,294,31.29
46410,Ac tracheitis no obstruc,145.93,113,32.74
6819,Cellulitis of digit NOS,145.79,76,36.84
6802,Carbuncle of trunk,145.47,86,44.19
79380,Ab mammogram NOS,145.31,143,35.66
38802,Trans ischemic deafness,145.29,17,35.29
6120,Deformity reconst breast,145.25,118,28.81
71918,Hemarthrosis-jt NEC,145.23,44,34.09
24950,Sec DM ophth nt st uncn,145.22,92,38.04
4171,Pulmon artery aneurysm,145.21,96,29.17
V536,Fitting urinary devices,145.18,83,49.4
V488,Prob-head/neck/trunk NEC,145.0,26,26.92
2700,Amino-acid transport dis,144.85,33,45.45
9556,Injury digital nerve,144.62,13,61.54
V698,Oth prblms rltd lfstyle,144.44,36,30.56
25073,DMI circ uncntrld,144.34,106,44.34
2727,Lipidoses,144.17,36,27.78
71821,Pathol dislocat-shlder,144.08,49,26.53
30089,Somatoform disorders NEC,144.05,37,27.03
70900,"Dyschromia, unspecified",144.04,57,36.84
V509,Elective surgery NOS,144.0,35,31.43
84209,Sprain of wrist NEC,144.0,40,50.0
88000,Open wound of shoulder,143.93,28,50.0
6108,Benign mamm dysplas NEC,143.75,136,42.65
2973,Shared psychotic disord,143.7,46,21.74
25050,DMII ophth nt st uncntrl,143.4,100,33.0
07023,Hpt B chrn coma w dlta,143.33,24,41.67
24940,Sec DM renl nt st uncntr,143.06,98,42.86
25053,DMI ophth uncntrld,142.97,91,41.76
24931,Sec DM oth coma uncntrld,142.88,125,37.6
2638,Protein-cal malnutr NEC,142.75,40,25.0
69018,Sebrrheic dermatitis NEC,142.73,11,81.82
6116,Galactorrhea-nonobstet,142.7,115,40.0
V8533,"BMI 33.0-33.9,adult",142.59,27,37.04
7901,Elevated sediment rate,142.57,35,48.57
80513,Fx c3 vertebra-open,142.5,20,35.0
V8532,"BMI 32.0-32.9,adult",142.5,28,42.86
78831,Urge incontinence,142.32,99,33.33
V7219,Exam ears & hearing NEC,142.31,13,23.08
59781,Urethral syndrome NOS,142.28,347,36.02
71899,Jt derangement NOS-mult,142.25,40,17.5
V4983,Await organ transplnt st,142.07,29,44.83
2731,Monoclon paraproteinemia,142.0,30,33.33
V7619,Scrn mal neo breast NEC,141.92,214,37.85
24230,Tox nod goiter no crisis,141.79,140,35.0
99582,Adult emotnl/psych abuse,141.76,17,58.82
7969,Abnormal findings NEC,141.61,31,41.94
70583,Hidradenitis,141.43,56,26.79
7922,Abn findings-semen,141.25,16,43.75
7390,Somat dys head region,141.25,32,34.38
38902,Conduct hear loss tympan,141.05,19,42.11
88022,Open wnd axilla w tendon,141.03,29,44.83
07881,Epidemic vertigo,141.0,10,40.0
05679,Rubella complication NEC,141.0,10,30.0
2662,B-complex defic NEC,140.54,56,39.29
4733,Chr sphenoidal sinusitis,140.34,118,44.07
V8539,"BMI 39.0-39.9,adult",140.31,32,31.25
3009,Nonpsychotic disord NOS,140.23,43,39.53
03284,Diphtheritic cystitis,139.97,315,38.1
25093,DMI unspf uncntrld,139.48,77,44.16
7092,Scar & fibrosis of skin,139.48,58,34.48
36522,Acute angl-clos glaucoma,139.47,19,57.89
488,Diagnosis 488,139.38,16,43.75
V1060,Hx of leukemia NOS,139.33,15,53.33
7059,Sweat gland disorder NOS,139.33,45,42.22
7042,Abnormalities of hair,139.04,52,50.0
7091,Vascular disord of skin,138.96,48,25.0
11282,Candidal otitis externa,138.75,32,46.88
7919,Abn urine findings NEC,138.47,98,30.61
28481,Red cell aplasia,138.19,259,34.36
8972,"Amput above knee, unilat",138.18,33,42.42
2559,Adrenal disorder NOS,138.18,22,45.45
4279,Cardiac dysrhythmia NOS,138.12,1502,36.55
70219,Other sborheic keratosis,138.12,48,45.83
3081,"Stress reaction, fugue",138.08,52,44.23
71649,Trans arthropathy-mult,138.04,46,39.13
7850,Tachycardia NOS,138.04,1457,34.59
0449,Septic arterial embolism,137.91,43,41.86
27786,Peroxisomal disorders,137.86,28,53.57
25202,Sec hyprprthyrd nonrenal,137.62,21,42.86
3089,Acute stress react NOS,137.27,44,27.27
V8402,Genetc sus mal neo ovary,137.27,33,30.3
70409,Alopecia NEC,137.27,44,34.09
3882,Sudden hearing loss NOS,137.22,18,27.78
71904,Joint effusion-hand,137.19,32,46.88
71820,Pathol dislocat-unspec,137.14,35,28.57
V423,Skin transplant status,137.12,52,38.46
7833,Feeding problem,137.0,20,30.0
3918,Ac rheumat hrt dis NEC,137.0,10,40.0
30020,Phobia NOS,136.96,46,30.43
V5970,Egg donor NEC,136.96,23,47.83
7012,Acq acanthosis nigricans,136.96,56,41.07
V741,Screening-pulmonary TB,136.94,62,37.1
28984,Heparin-indu thrombocyto,136.85,73,27.4
6800,Carbuncle of face,136.84,76,34.21
81113,"Fx scap, glen cav/nck-op",136.67,12,33.33
46619,Acu brnchlts d/t oth org,136.37,482,35.68
8974,"Amputat leg, unilat NOS",136.33,30,56.67
3084,"Stress react, mixed dis",136.1,41,29.27
38522,Ankylosis ear ossicl NEC,136.0,10,50.0
V555,Atten to cystostomy,135.92,76,31.58
V1300,Prsnl hst urnr dsrd unsp,135.87,92,31.52
2704,Sulph amino-acid met dis,135.86,29,44.83
36511,Prim open angle glaucoma,135.83,24,29.17
6235,Noninfect vag leukorrhea,135.45,11,36.36
7391,Somat dysfunc cervic reg,135.33,45,24.44
36501,Opn angl brderln lo risk,135.0,18,27.78
3278,Sleep organic disord NEC,135.0,32,40.62
4722,Chronic nasopharyngitis,135.0,48,27.08
2452,Chr lymphocyt thyroidit,134.95,188,36.17
0212,Pulmonary tularemia,134.89,45,26.67
5999,Urinary tract dis NOS,134.86,105,28.57
71852,Ankylosis-upper/arm,134.62,39,38.46
0320,Faucial diphtheria,134.56,103,36.89
V599,Org or tissue donor NOS,134.4,25,48.0
V8531,"BMI 31.0-31.9,adult",134.0,30,33.33
V692,High-risk sexual behavr,133.94,33,36.36
33510,Spinal muscl atrophy NOS,133.85,13,46.15
30922,Emancipation disorder,133.85,13,23.08
3133,Relationship problems,133.83,47,36.17
319,Intellect disability NOS,133.68,19,57.89
7394,Somat dysfunc sacral reg,133.33,30,46.67
V1502,Hx-milk prod allergy,133.08,13,46.15
2712,Hered fructose intoleran,133.08,26,34.62
V5902,Blood donor-stem cells,133.04,23,52.17
71636,Climact arthritis-l/leg,132.83,46,36.96
30021,Agoraphobia w panic dis,132.82,39,33.33
V8301,Asympt hemoph a carrier,132.65,34,35.29
9957,Adverse food react NEC,132.61,23,43.48
71210,Dicalc phos cryst-unspec,132.31,13,15.38
7935,Nonsp abn find-gu organs,132.13,89,37.08
9055,Late effect fracture NEC,132.0,15,46.67
99559,Child abuse/neglect NEC,132.0,15,46.67
41412,Dissection cor artery,131.48,27,33.33
4612,Ac ethmoidal sinusitis,131.2,108,25.0
2440,Postsurgical hypothyroid,130.97,154,43.51
31231,Pathological gambling,130.91,11,27.27
11281,Candidal endocarditis,130.83,12,41.67
V6400,No vaccination NOS,130.8,25,40.0
69271,Sunburn,130.67,15,20.0
6801,Carbuncle of neck,130.26,77,32.47
3158,Development delays NEC,130.0,14,14.29
7829,Integument tiss symp NEC,130.0,37,51.35
7063,Seborrhea,130.0,70,42.86
45910,Postphlbtc synd w/o comp,129.75,40,25.0
46400,Ac laryngitis w/o obst,129.65,115,37.39
V691,Inapprt diet eat habits,129.64,28,42.86
30010,Hysteria NOS,129.57,47,29.79
7068,Sebaceous gland dis NEC,129.49,59,33.9
46611,Acu broncholitis d/t RSV,129.48,460,39.13
25023,DMI hprosmlr uncontrold,129.48,96,36.46
28989,Blood diseases NEC,129.47,19,31.58
27782,Crnitne def d/t nb met,129.44,18,55.56
24991,Sec DM unsp uncontrold,129.27,109,33.94
79981,Decreased libido,129.0,30,43.33
7327,Osteochondrit dissecans,128.61,36,38.89
59989,Oth spcf dsdr urnry trct,128.59,78,43.59
7881,Dysuria,128.5,120,39.17
V08,Asymp hiv infectn status,128.43,51,31.37
3821,Chr tubotympan suppur OM,128.0,10,30.0
78051,Insomn w sleep apnea NOS,128.0,35,34.29
7966,Abnorm neonate screening,128.0,25,24.0
6923,Topical med dermatitis,127.86,14,35.71
20692,Mono leuk NOS relapse,127.69,13,46.15
7050,Anhidrosis,127.5,56,30.36
2541,Abscess of thymus,127.5,16,50.0
69274,Oth chr drmtit solar rad,127.5,12,50.0
V479,Probl w internal org NOS,127.5,28,42.86
V078,Prophyl or tx meas NEC,127.31,26,34.62
5970,Urethral abscess,127.2,321,34.58
78056,Sleep stage dysfunctions,127.2,25,32.0
60820,Torsion of testis NOS,127.14,21,28.57
0578,Viral exanthemata NEC,126.67,12,33.33
79989,Ill-define condition NEC,126.56,32,18.75
7885,Oliguria & anuria,126.51,86,44.19
6278,Menopausal disorder NEC,126.38,94,37.23
4771,Allergic rhinitis-food,126.36,22,18.18
31383,Academic underachievment,126.27,51,21.57
59581,Cystitis cystica,126.12,348,32.47
5903,Pyeloureteritis cystica,126.09,330,38.79
2579,Testicular dysfunct NOS,126.0,10,40.0
V032,Vaccin for tuberculosis,126.0,50,46.0
V5872,Aftcre surg nerv sys NEC,125.9,434,36.87
73321,Solitary bone cyst,125.68,44,50.0
4761,Chr laryngotracheitis,125.68,44,36.36
7049,Hair disease NOS,125.47,53,39.62
3131,Misery & unhappiness dis,125.45,44,34.09
4610,Ac maxillary sinusitis,125.38,104,40.38
V172,Fam hx-neurolog dis NEC,125.36,28,35.71
V195,Fam hx-congen anomalies,125.0,26,26.92
24930,Sec DM ot cma nt st uncn,125.0,96,31.25
59001,Chr pyeloneph w med necr,124.81,362,37.29
7980,Sudden infant death synd,124.76,21,33.33
V440,Tracheostomy status,124.63,41,43.9
V5901,Blood donor-whole blood,124.58,24,20.83
79579,Oth unspcf nspf imun fnd,124.41,34,32.35
07042,Hpt dlt wo b w hpt coma,124.38,16,50.0
2571,Postablat testic hypofun,124.29,14,35.71
8950,Amputation toe,124.29,21,28.57
47824,Retropharyngeal abscess,124.05,42,40.48
38832,Objective tinnitus,123.85,13,30.77
4272,Parox tachycardia NOS,123.82,1402,36.52
7019,Skin hypertro/atroph NOS,123.69,65,43.08
V556,Atten to urinostomy NEC,123.62,94,32.98
11504,Histoplasm caps endocard,123.53,17,35.29
7028,Other specf dermatoses,123.08,39,28.21
2863,Cong def clot factor NEC,123.06,72,36.11
27410,Gouty nephropathy NOS,123.0,10,20.0
73320,Cyst of bone NOS,122.78,36,41.67
05419,Genital herpes NEC,122.73,11,54.55
07033,Hpt B chrn wo cm w dlta,122.61,23,39.13
38812,Hearing loss d/t noise,122.5,16,43.75
05911,Bovine stomatitis,122.5,12,66.67
6013,Prostatocystitis,122.5,12,16.67
24941,Sec DM renal uncontrld,122.35,102,40.2
69011,Seborrhea capitis,122.14,14,28.57
0390,Cutaneous actinomycosis,122.0,65,36.92
71829,Pathol dislocat-mult jts,121.75,40,35.0
V446,Urinostomy status NEC,121.74,86,30.23
07811,Condyloma acuminatum,121.67,12,8.33
71237,Chondrocalcin NOS-ankle,121.67,12,25.0
V196,Family hx-allergic dis,121.22,41,36.59
3889,Disorder of ear NOS,121.0,20,40.0
06642,West Nile neuro man NEC,120.91,11,54.55
7917,Oth cells/casts in urine,120.82,98,36.73
27784,Sec carnitine defncy NEC,120.81,37,32.43
4539,Venous thrombosis NOS,120.72,83,38.55
61179,Symptoms in breast NEC,120.7,128,37.5
99779,Vascular comp vessel NEC,120.59,17,29.41
38903,Conduc hear loss mid ear,120.0,14,35.71
8942,Opn wnd leg NEC w tendon,120.0,30,46.67
V2882,Scrn risk preterm labor,119.88,241,36.51
V7646,Screen malig neop-ovary,119.59,218,31.65
24231,Tox nod goiter w crisis,119.52,187,32.62
5951,Chr interstit cystitis,119.44,337,36.8
4178,Pulmon circulat dis NEC,119.34,91,39.56
2518,Pancreatic disorder NEC,119.29,14,57.14
7848,Hemorrhage from throat,119.27,41,56.1
07950,"Retrovirus, unspecified",119.23,13,30.77
78839,Oth urinry incontinence,119.21,89,32.58
24971,Sec DM circ uncontrld,119.2,100,30.0
59011,Ac pyelonephr w med necr,119.18,331,37.16
6243,Hypertrophy of labia,119.17,12,33.33
V113,Hx of alcoholism,119.09,11,27.27
79501,Pap smear (ASC-US),119.09,11,36.36
7888,Extravasation of urine,119.04,94,35.11
V111,Hx of affective disorder,119.0,10,20.0
88112,Open wound wrist-complic,118.97,29,34.48
25090,DMII unspf nt st uncntrl,118.97,126,38.89
V2889,Antenatal screening NEC,118.93,215,36.74
24210,Tox uninod goit no cris,118.85,182,33.52
7889,Diagnosis 7889,118.82,85,31.76
4019,Hypertension NOS,118.76,13886,36.46
7039,Disease of nail NOS,118.66,67,40.3
69289,Dermatitis NEC,118.57,28,32.14
V4981,Asympt postmeno status,118.41,69,33.33
0201,Cellulocutaneous plague,118.4,75,28.0
38860,Otorrhea NOS,118.33,12,33.33
V133,Hx-skin/subcutan tis dis,118.33,42,35.71
V8521,"BMI 25.0-25.9,adult",118.18,33,48.48
70582,Fox-fordyce disease,118.07,57,31.58
V7283,Oth spcf preop exam,117.99,298,34.56
42760,Premature beats NOS,117.85,1411,37.7
V7644,Scrn malig neop-prostate,117.72,338,42.01
V8741,Hx antineoplastic chemo,117.58,33,27.27
24200,Tox dif goiter no crisis,117.5,168,36.9
70901,Vitiligo,117.5,60,45.0
4611,Ac frontal sinusitis,117.36,129,36.43
V449,Artif open status NOS,117.33,30,50.0
59789,Urethritis NEC,117.29,350,37.14
79389,Abn finding-breast NEC,117.26,146,33.56
7060,Acne varioliformis,117.25,40,35.0
3082,"Stress react, psychomot",117.11,45,26.67
38022,Acute otitis externa NEC,117.06,17,29.41
267,Ascorbic acid deficiency,116.9,29,31.03
V802,Screening-eye cond NEC,116.84,193,36.79
4731,Chr frontal sinusitis,116.73,98,35.71
393,Chr rheumatic pericard,116.67,12,33.33
59801,Ureth strict:oth infect,116.3,324,36.11
2453,Chr fibrous thyroiditis,115.95,153,33.99
38800,Degen/vascul dis ear NOS,115.88,17,41.18
38104,Ac allergic serous OM,115.83,12,41.67
69284,Contact drmatitis-animal,115.83,24,41.67
7887,Urethral discharge,115.81,93,29.03
V763,Screen mal neop-bladder,115.58,231,32.03
41512,Septic pulmonary embolsm,115.51,98,34.69
6031,Infected hydrocele,115.38,13,30.77
3182,Profnd intellct disablty,115.33,15,53.33
7041,Hirsutism,115.33,60,40.0
38801,Presbyacusis,115.29,17,35.29
36503,Steroid responders,115.2,25,24.0
0323,Laryngeal diphtheria,115.19,106,37.74
7326,Juv osteochondrosis NEC,115.12,41,39.02
68601,Pyoderma gangrenosum,114.85,66,24.24
38904,Cond hear loss inner ear,114.44,18,16.67
V8551,"BMI,pediatric <5%",114.44,27,25.93
7312,Hypertroph osteoarthrop,114.41,34,23.53
42761,Atrial premature beats,114.38,1493,37.98
5953,Trigonitis,114.3,351,38.46
79001,"Drop, hematocrit, precip",114.12,17,52.94
8932,Open wound toe w tendon,114.06,32,37.5
71620,Allerg arthritis-unspec,114.0,40,42.5
38831,Subjective tinnitus,113.89,18,16.67
38840,Abn auditory percept NOS,113.85,13,46.15
34561,Inf spasm w intract epil,113.79,66,37.88
7099,Skin disorder NOS,113.58,67,22.39
V283,Scr fetl malfrm-ultrasnd,113.5,234,37.18
38900,Conduct hearing loss NOS,113.5,20,35.0
2552,Adrenogenital disorders,113.33,18,38.89
70400,Alopecia NOS,113.28,58,48.28
V725,Radiological exam NEC,113.23,229,29.26
6926,Dermatitis due to plant,113.16,19,42.11
2897,Methemoglobinemia,113.12,16,31.25
V0261,Hepatitis B carrier,113.0,60,33.33
88120,Open wnd forearm w tendn,112.94,34,38.24
V780,Screen-iron defic anemia,112.85,228,33.33
3093,Adjust disor/dis conduct,112.78,18,16.67
6159,Uterine inflam dis NOS,112.67,15,26.67
30924,Adjustment dis w anxiety,112.31,13,30.77
V7650,Scrn malig neo-intes NOS,112.14,206,37.38
47820,Disease of pharynx NOS,111.39,36,30.56
V760,Screen mal neop-resp org,111.39,230,36.52
7945,Abn thyroid funct study,111.22,148,39.19
88111,Open wound elbow-complic,111.15,26,50.0
V811,Screen for hypertension,111.07,206,32.04
38915,Sensorneur hear loss uni,111.0,10,20.0
1110,Pityriasis versicolor,110.95,21,42.86
82390,Fx tibia NOS-open,110.91,11,36.36
6269,Menstrual disorder NOS,110.91,22,27.27
V4284,Trnspl status-intestines,110.83,24,29.17
88013,Open wnd upper arm-compl,110.77,26,26.92
82529,Fx foot bone NEC-closed,110.71,14,35.71
V1509,Hx-allergy NEC,110.71,14,28.57
0322,Ant nasal diphtheria,110.6,133,35.34
5186,Alrgc brncpul asprglosis,110.0,18,38.89
5583,Allrgic gastro & colitis,110.0,17,52.94
71218,Dicalc phos cry-site NEC,110.0,13,7.69
69551,Exfl d/t eryth 10-19 bdy,110.0,11,36.36
V825,Screen-contamination NEC,109.8,201,36.32
61650,Ulceration of vulva NOS,109.38,16,43.75
V695,Behav insomnia-childhood,109.26,27,40.74
V813,Screen-bronch/emphysema,109.1,233,35.62
07421,Coxsackie pericarditis,109.09,11,18.18
6920,Detergent dermatitis,109.05,21,38.1
36582,Glauc w inc episcl press,108.82,17,29.41
8975,"Amput leg, unil NOS-comp",108.8,25,24.0
V707,Exam-clincal trial,108.59,220,40.0
38905,"Condctv hear loss,unilat",108.42,19,47.37
V769,Screen-neoplasm NOS,108.34,223,35.43
24281,Thyrotox orig NEC w cris,108.34,169,37.87
7048,Hair diseases NEC,108.33,54,42.59
6938,Dermat d/t int agent NEC,108.12,16,68.75
20018,Lymphosarcoma mult,108.0,10,40.0
V782,Screen-sickle cell dis,107.96,211,35.55
24280,Thyrtox orig NEC no cris,107.84,153,39.87
25051,DMI ophth nt st uncntrld,107.82,87,43.68
7335,Osteitis condensans,107.5,28,46.43
2713,Disaccharidase def/malab,107.5,24,50.0
V812,Screen-cardiovasc NEC,107.49,211,38.86
V7611,Screen mammogram hi risk,107.36,227,40.53
V143,Hx-anti-infect allergy,107.14,28,28.57
70581,Dyshidrosis,107.14,42,40.48
79399,Nonsp abn find-body NEC,107.0,30,33.33
1161,Paracoccidioidomycosis,106.92,26,57.69
2772,Purine/pyrimid dis NEC,106.84,19,26.32
28864,Plasmacytosis,106.82,22,27.27
V285,Screen-isoimmunization,106.71,210,39.52
59081,Pyelonephrit in oth dis,106.63,329,40.12
4170,Arterioven fistu pul ves,106.6,106,27.36
V820,Screen for skin cond,106.52,250,41.2
7393,Somat dysfunc lumbar reg,106.43,42,33.33
V284,Screen-fetal retardation,106.4,214,32.71
38409,Acute myringitis NEC,106.25,16,50.0
